longitude,latitude,noisedB,seconds
27.0913823,93.628931,86.28923035,1610437678
27.0913823,93.628931,86.28923035,1610437678
27.0914236,93.6288958,86.28923035,1610437678
27.0914674,93.6288772,86.28923035,1610437678
27.0914997,93.6288788,86.28923035,1610437678
27.0914997,93.6288788,86.28923035,1610437678
27.0915513,93.6288828,86.28923035,1610437678
27.0915513,93.6288828,86.28923035,1610437678
27.0915988,93.6289029,86.28923035,1610437678
27.0916373,93.6289283,86.28923035,1610437678
27.0916373,93.6289283,86.28923035,1610437678
27.0916649,93.6289546,86.28923035,1610437678
27.0916649,93.6289546,86.28923035,1610437678
27.0917015,93.6289877,86.28923035,1610437678
27.0917015,93.6289877,86.28923035,1610437678
27.0917477,93.6290295,86.28923035,1610437678
27.0917477,93.6290295,86.28923035,1610437678
27.0917781,93.6290425,86.28923035,1610437678
27.0917781,93.6290425,86.28923035,1610437678
27.09181,93.6290459,86.28923035,1610437678
27.09181,93.6290459,86.28923035,1610437678
27.091903,93.629036,86.28923035,1610437678
27.091903,93.629036,86.28923035,1610437678
27.0919468,93.6290157,86.28923035,1610437678
27.0919778,93.6289907,86.28923035,1610437678
27.092003,93.6289559,86.28923035,1610437678
27.0920167,93.6289185,86.28923035,1610437678
27.0920299,93.6288649,86.28923035,1610437678
27.0920435,93.6288052,86.28923035,1610437678
27.0920435,93.6288052,86.28923035,1610437678
27.0920514,93.6287504,86.28923035,1610437678
27.0920588,93.628687,86.28923035,1610437678
27.0920672,93.6286362,86.28923035,1610437678
27.092082,93.6285878,86.28923035,1610437678
27.0920986,93.6285511,86.28923035,1610437678
27.0921328,93.6285003,86.28923035,1610437678
27.0921485,93.6284821,86.28923035,1610437678
27.0921614,93.6284707,86.28923035,1610437678
27.0921746,93.628456,86.28923035,1610437678
27.0921746,93.628456,86.28923035,1610437678
27.0921829,93.6284424,86.28923035,1610437678
27.0921942,93.6284219,86.28923035,1610437678
27.0922072,93.6283967,86.28923035,1610437678
27.0922221,93.6283649,86.28923035,1610437678
27.0922382,93.6283431,86.28923035,1610437678
27.0922593,93.6283204,86.28923035,1610437678
27.092285,93.6283052,86.28923035,1610437678
27.0923191,93.6282975,86.28923035,1610437678
27.0923474,93.6283059,86.28923035,1610437678
27.0923699,93.628328,86.28923035,1610437678
27.0923846,93.628355,86.28923035,1610437678
27.0924278,93.6285179,86.83417511,1610437687
27.0924348,93.6285597,86.83417511,1610437687
27.0924401,93.6286091,86.83417511,1610437687
27.0924439,93.6286572,86.83417511,1610437687
27.0924492,93.6287107,86.83417511,1610437687
27.0924565,93.62877,86.83417511,1610437687
27.0924616,93.6288286,86.83417511,1610437687
27.0923323,93.6293402,86.83417511,1610437687
27.0921311,93.6296945,84.08840942,1610438088
27.0918105,93.630019,84.6542511,1610438096
27.0916304,93.6304031,85.46913147,1610438104
27.0914889,93.630825,79.39362335,1610438112
27.0915122,93.6311511,82.30661774,1610438118
27.0915713,93.6311671,81.45977783,1610438119
27.0916327,93.6311781,81.70127106,1610438120
27.0917494,93.6311982,78.18013,1610438123
27.0917494,93.6311982,78.18013,1610438123
27.0918035,93.631214,78.49947357,1610438125
27.0920496,93.631303,83.24472046,1610438129
27.0920977,93.6313273,83.24472046,1610438129
27.0920977,93.6313273,82.36695862,1610438130
27.0921455,93.6313571,82.36695862,1610438130
27.0921455,93.6313571,81.67381287,1610438132
27.0921914,93.6313982,81.67381287,1610438132
27.0922334,93.6314444,80.55148315,1610438133
27.0922765,93.6314756,80.07385254,1610438134
27.0923232,93.6314863,80.1800766,1610438135
27.0923232,93.6314863,80.1800766,1610438135
27.0923777,93.6314804,79.34822083,1610438136
27.0924357,93.6314759,78.378479,1610438137
27.0925433,93.6314276,77.68843842,1610438138
27.0927669,93.6312818,76.60620117,1610438144
27.0927944,93.631261,77.89430237,1610438145
27.0928233,93.6312388,77.51539612,1610438146
27.0928498,93.6312138,75.30394745,1610438147
27.0928787,93.631179,76.71907043,1610438148
27.0929055,93.6311402,76.50050354,1610438149
27.0929584,93.6310317,77.46833801,1610438150
27.0929584,93.6310317,78.70669556,1610438152
27.0929915,93.6309581,80.69944763,1610438153
27.0930139,93.630919,80.21014404,1610438154
27.093091,93.6307991,78.45559692,1610438157
27.093123,93.6307677,76.25895691,1610438158
27.0931556,93.6307429,81.06204987,1610438159
27.093243,93.6307231,79.90333557,1610438160
27.0932933,93.6307363,79.07096863,1610438162
27.0933317,93.6307745,84.06919098,1610438163
27.0933502,93.6308191,79.53276825,1610438164
27.0933604,93.6308751,77.68341827,1610438165
27.093359,93.6309275,77.56531525,1610438166
27.0933486,93.6309741,78.49733734,1610438167
27.093314,93.6310716,79.45167542,1610438168
27.0932934,93.6311275,79.84827423,1610438169
27.0932686,93.6311775,80.67918396,1610438170
27.0932686,93.6311775,82.6749649,1610438172
27.0932144,93.6312675,80.24766541,1610438173
27.0931931,93.6312974,82.05964661,1610438174
27.0931672,93.6313481,82.60259247,1610438175
27.093143,93.6314016,82.9017334,1610438176
27.0931246,93.6314528,82.25642395,1610438177
27.0931096,93.631502,77.56919861,1610438178
27.0931037,93.6315343,80.79411316,1610438179
27.0930974,93.6315721,80.79411316,1610438179
27.0933224,93.6317123,81.86589813,1610438188
27.0935769,93.6321188,80.28062439,1610438196
27.0938995,93.6322216,83.32187653,1610438204
27.0941666,93.6323403,79.58359528,1610438212
27.0943118,93.6326953,81.94013214,1610438218
27.094584,93.6329433,87.32661438,1610438226
27.0946951,93.6331026,86.80354309,1610438228
27.0946951,93.6331026,86.84947968,1610438229
27.0947325,93.6331612,86.84947968,1610438229
27.0947325,93.6331612,86.9995575,1610438231
27.0947704,93.633224,86.9995575,1610438231
27.0947704,93.633224,86.57530975,1610438232
27.0948094,93.6332887,86.57530975,1610438232
27.0948094,93.6332887,86.6302948,1610438233
27.0948543,93.6333573,86.6302948,1610438233
27.0949008,93.633422,85.60442352,1610438234
27.0949008,93.633422,85.60442352,1610438234
27.0949514,93.6334812,86.52521515,1610438235
27.0950071,93.6335369,86.63142395,1610438236
27.0950071,93.6335369,86.63142395,1610438236
27.0950613,93.6335899,85.92982483,1610438237
27.0951114,93.6336428,85.92982483,1610438237
27.0951114,93.6336428,86.0717926,1610438238
27.0951544,93.6336952,86.0717926,1610438238
27.0951959,93.6337511,83.1357193,1610438240
27.0951959,93.6337511,83.15969849,1610438241
27.0952275,93.633814,83.15969849,1610438241
27.0952275,93.633814,83.15969849,1610438241
27.0952464,93.6338846,81.83692169,1610438242
27.0952464,93.6338846,81.83692169,1610438242
27.0952545,93.633955,81.08516693,1610438243
27.0952545,93.633955,81.08516693,1610438243
27.0952548,93.6340215,81.320755,1610438244
27.0952548,93.6340215,81.320755,1610438244
27.0952547,93.6340886,80.86184692,1610438245
27.0952605,93.6341561,80.86184692,1610438245
27.0952605,93.6341561,82.77851105,1610438246
27.0952876,93.6342599,79.76597595,1610438247
27.0953213,93.634331,78.94644928,1610438250
27.0953501,93.6343736,78.6566925,1610438251
27.0953721,93.6344054,75.52466583,1610438252
27.0953968,93.63444,76.49052429,1610438253
27.0953968,93.63444,76.49052429,1610438253
27.0954169,93.6344726,78.35609436,1610438254
27.0954318,93.6344951,80.73449707,1610438255
27.0955022,93.6345344,85.63500214,1610438256
27.095549,93.6345396,85.91508484,1610438257
27.0955899,93.6345341,83.92102051,1610438258
27.0956298,93.6345139,82.83531952,1610438260
27.0956612,93.6344815,86.09812927,1610438261
27.0956912,93.6344287,86.53585052,1610438262
27.0956912,93.6344287,86.53585052,1610438262
27.0957079,93.6343632,86.43708801,1610438263
27.095722,93.6342927,86.38661957,1610438264
27.0957408,93.6342235,86.57697296,1610438265
27.0957664,93.6341587,86.57697296,1610438265
27.0958034,93.6340996,85.99712372,1610438266
27.0958498,93.6340488,86.52970886,1610438267
27.0959074,93.6340101,86.62150574,1610438269
27.0959673,93.6339908,83.46602631,1610438270
27.0960264,93.6339843,81.46487427,1610438271
27.0960825,93.6339803,80.29710388,1610438272
27.0961351,93.6339708,80.38682556,1610438273
27.0961801,93.6339524,82.99085999,1610438274
27.0962156,93.6339315,77.59233093,1610438275
27.0962471,93.6339015,77.59233093,1610438275
27.0962723,93.6338786,81.06702423,1610438277
27.0963148,93.6338524,81.06702423,1610438277
27.0963581,93.6338279,86.62213898,1610438279
27.0964011,93.6337963,85.36681366,1610438280
27.0964227,93.6337717,76.97857666,1610438282
27.0964803,93.6336884,78.05300903,1610438283
27.0965101,93.6336364,79.02710724,1610438284
27.0965481,93.6335779,82.10663605,1610438285
27.0965855,93.6335141,84.76515961,1610438286
27.0966585,93.6333802,83.4905777,1610438287
27.096697,93.6333123,81.65158081,1610438289
27.0969948,93.6328329,84.69734192,1610438296
27.0973459,93.6322913,81.22938538,1610438304
27.0975922,93.6318952,86.62825012,1610438311
27.0978988,93.631492,79.8494339,1610438319
27.0981539,93.631009,83.53352356,1610438326
27.0983538,93.6305812,83.3158493,1610438334
27.0984219,93.6303987,82.32395935,1610438337
27.0984434,93.6303481,82.32395935,1610438337
27.0984434,93.6303481,78.93613434,1610438339
27.0984565,93.6302928,78.93613434,1610438339
27.0984565,93.6302928,78.93613434,1610438339
27.0984565,93.6302928,79.25669098,1610438340
27.0984606,93.6302288,79.25669098,1610438340
27.0984606,93.6302288,79.25669098,1610438340
27.098462,93.6301525,77.84214783,1610438341
27.098462,93.6301525,77.84214783,1610438341
27.098462,93.6301525,77.84214783,1610438341
27.0984613,93.6300721,79.23313904,1610438342
27.0984582,93.6299905,82.70235443,1610438343
27.0984582,93.6299905,82.70235443,1610438343
27.0984438,93.6298361,79.59228516,1610438345
27.0984451,93.6297724,79.98269653,1610438346
27.0984709,93.6296566,79.94694519,1610438347
27.0984709,93.6296566,78.68455505,1610438349
27.0985151,93.629552,77.94239807,1610438350
27.0985334,93.629496,77.93946838,1610438351
27.0985542,93.6294407,77.71540833,1610438352
27.0985743,93.629388,76.39896393,1610438353
27.0985955,93.6293369,76.39896393,1610438353
27.0985955,93.6293369,77.0382843,1610438354
27.0986194,93.629292,76.11735535,1610438355
27.09865,93.6292506,76.11735535,1610438355
27.0986743,93.629222,76.2870636,1610438358
27.0986974,93.62919,77.73625183,1610438359
27.0987285,93.6291591,76.88796997,1610438360
27.0987545,93.6291452,76.88796997,1610438360
27.0987827,93.629121,78.09579468,1610438361
27.0988121,93.6290908,77.00938416,1610438362
27.0988735,93.6290313,78.40387726,1610438364
27.0989074,93.629004,78.40387726,1610438364
27.0989444,93.6289666,76.78220367,1610438365
27.0989765,93.6289357,81.17356873,1610438366
27.0990068,93.6289108,85.37662506,1610438368
27.0990392,93.6288831,81.71269989,1610438369
27.0990769,93.6288523,79.44130707,1610438370
27.0990769,93.6288523,79.44130707,1610438370
27.0991358,93.6287961,78.98506165,1610438372
27.0991537,93.6287753,81.09611511,1610438373
27.0991772,93.6287449,75.60209656,1610438374
27.0991972,93.628712,76.45478821,1610438375
27.0992128,93.6286519,74.74118042,1610438376
27.0992158,93.6286167,76.0925293,1610438378
27.0992158,93.6286167,75.01415253,1610438379
27.0992218,93.6285808,75.01415253,1610438379
27.0992295,93.6285423,73.55924988,1610438380
27.099241,93.628452,75.5631485,1610438382
27.0992472,93.6280712,78.52702332,1610438390
27.0992704,93.6276328,75.56425476,1610438396
27.0993102,93.6272373,82.63532257,1610438404
27.0993909,93.6270846,76.36091614,1610438412
27.0993541,93.6270054,79.2464447,1610438420
27.0991261,93.6269464,81.29272461,1610438428
27.0990922,93.6269432,82.66499329,1610438429
27.0990863,93.6269426,82.36037445,1610438430
27.0990863,93.6269426,82.36037445,1610438430
27.0990842,93.6269415,82.72190857,1610438431
27.0990842,93.6269415,82.72190857,1610438431
27.099083,93.6269408,81.14669037,1610438432
27.0990824,93.6269405,81.14669037,1610438432
27.0990824,93.6269405,82.45044708,1610438433
27.0990821,93.6269403,82.45044708,1610438433
27.099082,93.6269402,83.60548401,1610438434
27.0990819,93.6269401,83.60548401,1610438434
27.0990819,93.6269401,82.20301056,1610438436
27.0990818,93.6269401,82.20301056,1610438436
27.0990818,93.6269401,82.20301056,1610438436
27.0990818,93.62694,84.35702515,1610438437
27.0990818,93.62694,82.7714386,1610438438
27.0990817,93.62694,82.7714386,1610438438
27.0990817,93.62694,79.95608521,1610438439
27.0990817,93.62694,79.95608521,1610438439
27.0990817,93.62694,81.28878021,1610438440
27.0990817,93.62694,81.28878021,1610438440
27.0990817,93.62694,81.01594543,1610438441
27.0990817,93.62694,81.01594543,1610438441
27.0990817,93.62694,83.37903595,1610438442
27.0990817,93.62694,83.37903595,1610438442
27.0990487,93.626944,83.37903595,1610438442
27.0990487,93.626944,82.82876587,1610438443
27.0990487,93.626944,82.82876587,1610438443
27.0989988,93.6269529,82.82876587,1610438443
27.098962,93.6269592,80.02380371,1610438444
27.0989238,93.626964,79.22406769,1610438446
27.0989238,93.626964,79.13895416,1610438447
27.0988841,93.626966,79.13895416,1610438447
27.0988495,93.6269712,78.32482147,1610438448
27.0988495,93.6269712,78.32482147,1610438448
27.0988132,93.6269762,79.77651978,1610438449
27.0987752,93.6269782,80.77986145,1610438450
27.0987752,93.6269782,80.77986145,1610438450
27.0987411,93.6269786,82.3059845,1610438451
27.098693,93.6269806,80.45404053,1610438452
27.0986536,93.626982,80.45404053,1610438452
27.0986536,93.626982,78.34945679,1610438453
27.098616,93.6269834,79.61460876,1610438454
27.0985923,93.6269824,79.61460876,1610438454
27.0985923,93.6269824,80.21624756,1610438456
27.0985617,93.6269799,80.21624756,1610438456
27.0985339,93.6269751,81.07765198,1610438457
27.0984981,93.626965,85.41828918,1610438458
27.0984981,93.626965,85.41828918,1610438458
27.0984667,93.6269507,84.32085419,1610438459
27.0984391,93.6269344,81.68244934,1610438460
27.0984391,93.6269344,81.68244934,1610438460
27.0984039,93.6269092,81.73526001,1610438461
27.0983745,93.6268799,82.33964539,1610438462
27.0983745,93.6268799,82.33964539,1610438462
27.0983516,93.6268468,81.70698547,1610438463
27.0983367,93.6268174,81.70698547,1610438463
27.0983216,93.6267833,82.80233765,1610438465
27.0983216,93.6267833,81.19392395,1610438466
27.0983038,93.6267501,81.19392395,1610438466
27.0982865,93.6267119,86.14543152,1610438467
27.0982865,93.6267119,86.14543152,1610438467
27.0982791,93.6266844,82.9695282,1610438468
27.098275,93.6266537,81.73194885,1610438469
27.0982731,93.6266253,84.16442871,1610438470
27.0982702,93.6266003,84.16442871,1610438470
27.0982702,93.6266003,82.43590546,1610438471
27.0982673,93.6265732,85.46585846,1610438472
27.0982657,93.6265447,85.46585846,1610438472
27.0982639,93.626522,84.65366364,1610438473
27.0982569,93.6264623,85.61515045,1610438481
27.0982897,93.6262321,86.32835388,1610438489
27.0983083,93.625965,82.51038361,1610438497
27.0983002,93.6257897,84.91152954,1610438505
27.0982264,93.6254789,83.62218475,1610438511
27.0979189,93.6252265,79.62570953,1610438519
27.0976861,93.6251016,80.35765839,1610438522
27.0976861,93.6251016,80.4005661,1610438523
27.0976267,93.6250601,80.4005661,1610438523
27.0976267,93.6250601,80.65718079,1610438525
27.0975683,93.62502,80.65718079,1610438525
27.0975683,93.62502,81.57949066,1610438526
27.0975093,93.6249824,81.57949066,1610438526
27.0975093,93.6249824,81.57949066,1610438526
27.09745,93.6249486,82.60767365,1610438527
27.0973914,93.6249155,85.98512268,1610438528
27.0973349,93.6248822,83.34877014,1610438529
27.0972788,93.6248466,83.34877014,1610438529
27.0972788,93.6248466,81.53291321,1610438530
27.097225,93.6248142,81.54051971,1610438531
27.097225,93.6248142,81.54051971,1610438531
27.097173,93.6247864,79.86601257,1610438532
27.0971268,93.6247638,77.53482056,1610438533
27.0970862,93.6247475,78.69530487,1610438535
27.0970291,93.6247239,78.83052063,1610438536
27.0970291,93.6247239,82.70292664,1610438537
27.0970084,93.6247161,83.04290771,1610438538
27.096978,93.624706,83.04290771,1610438538
27.0969484,93.6246951,81.40869904,1610438539
27.0969082,93.6246804,80.87620544,1610438540
27.0968685,93.6246673,83.96455383,1610438541
27.0968283,93.6246558,79.85140991,1610438542
27.0967886,93.6246448,79.85140991,1610438542
27.0967553,93.6246305,78.06415558,1610438543
27.0967553,93.6246305,78.81806946,1610438545
27.0967196,93.6246155,78.81806946,1610438545
27.096698,93.6246062,82.83792114,1610438546
27.0966782,93.6246005,83.07249451,1610438547
27.0966527,93.6245947,83.3795929,1610438548
27.0966235,93.6245876,82.5605011,1610438549
27.0966235,93.6245876,82.5605011,1610438549
27.0965948,93.6245767,83.20478821,1610438550
27.0965545,93.6245586,82.12611389,1610438551
27.0965164,93.6245398,82.12611389,1610438551
27.0965164,93.6245398,81.69671631,1610438552
27.0964923,93.6245227,81.69671631,1610438552
27.0964593,93.6245005,81.54971313,1610438554
27.0964593,93.6245005,81.01187897,1610438555
27.0964319,93.6244786,81.01187897,1610438555
27.0963934,93.6244494,81.70975494,1610438556
27.0963934,93.6244494,81.36940002,1610438557
27.0963543,93.624413,81.36940002,1610438557
27.0963201,93.6243733,82.39904022,1610438558
27.0963009,93.6243437,84.63578796,1610438559
27.0962776,93.6243093,84.63578796,1610438559
27.0962776,93.6243093,82.95695496,1610438560
27.0962436,93.6242605,84.03491211,1610438561
27.096206,93.6242081,84.03491211,1610438561
27.0961693,93.6241533,83.85666656,1610438562
27.0961342,93.6240963,85.66488647,1610438564
27.0961029,93.6240383,85.31854248,1610438565
27.096069,93.6239748,85.8886261,1610438566
27.0957759,93.6234191,81.55021667,1610438575
27.0957854,93.6227558,81.8535614,1610438581
27.0958741,93.6221774,80.0045929,1610438589
27.0955685,93.6216734,81.96543884,1610438597
27.0951817,93.6213279,82.03372955,1610438605
27.0946241,93.6211408,82.74812317,1610438612
27.0944757,93.6212037,82.33203125,1610438614
27.0944757,93.6212037,82.55151367,1610438615
27.0944027,93.6212391,82.55151367,1610438615
27.0944027,93.6212391,82.55151367,1610438615
27.0944027,93.6212391,85.04162598,1610438616
27.0943362,93.6212744,85.04162598,1610438616
27.0943362,93.6212744,85.04162598,1610438616
27.0942705,93.6213092,83.72892761,1610438617
27.0942705,93.6213092,83.72892761,1610438617
27.0942705,93.6213092,83.72892761,1610438617
27.0942049,93.6213461,81.76883698,1610438618
27.0942049,93.6213461,81.76883698,1610438618
27.094139,93.621382,81.76883698,1610438618
27.094139,93.621382,81.35484314,1610438619
27.094139,93.621382,81.35484314,1610438619
27.0940764,93.621411,82.72803497,1610438620
27.0940764,93.621411,82.72803497,1610438620
27.0940259,93.621433,82.72803497,1610438620
27.0940259,93.621433,84.19487762,1610438621
27.0940259,93.621433,84.19487762,1610438621
27.0939944,93.6214513,84.19487762,1610438621
27.0939944,93.6214513,87.78071594,1610438623
27.0939775,93.6214596,87.78071594,1610438623
27.0939775,93.6214596,87.78071594,1610438623
27.0939439,93.6214716,87.57802582,1610438624
27.0939439,93.6214716,87.57802582,1610438624
27.0939439,93.6214716,83.81585693,1610438625
27.0939123,93.6214773,80.70074463,1610438626
27.0938627,93.6214788,80.70074463,1610438626
27.0938125,93.6214713,80.18910217,1610438627
27.0937669,93.6214526,80.87772369,1610438628
27.0937669,93.6214526,80.87772369,1610438628
27.0937361,93.6214227,81.41162872,1610438629
27.0937001,93.6213816,81.41162872,1610438629
27.0936778,93.6213324,81.07307434,1610438630
27.0936778,93.6213324,79.93125153,1610438631
27.0936668,93.6212813,79.93125153,1610438631
27.0936544,93.6212264,78.25370789,1610438633
27.0936544,93.6212264,79.00179291,1610438634
27.093644,93.6211883,79.00179291,1610438634
27.0936323,93.6211451,79.41810608,1610438635
27.0936215,93.6210974,79.96422577,1610438636
27.0936215,93.6210974,79.96422577,1610438636
27.0936138,93.6210602,77.09660339,1610438637
27.0936085,93.6210202,77.80665588,1610438638
27.093604,93.620982,77.80665588,1610438638
27.0936014,93.620947,79.09726715,1610438639
27.0936014,93.620947,82.38787079,1610438640
27.0936042,93.6209016,82.44187164,1610438641
27.0936152,93.6208491,82.44187164,1610438641
27.0936152,93.6208491,82.92082977,1610438643
27.0936298,93.6207952,82.92082977,1610438643
27.0936473,93.6207319,85.72114563,1610438644
27.0936676,93.6206688,85.72114563,1610438644
27.0936676,93.6206688,85.3713913,1610438646
27.0936927,93.6206017,85.3713913,1610438646
27.0937208,93.6205337,85.3713913,1610438646
27.0937523,93.6204562,85.3713913,1610438646
27.0937867,93.620364,85.3713913,1610438646
27.0937867,93.620364,85.3713913,1610438646
27.0938286,93.6202402,85.3713913,1610438646
27.0938612,93.6201053,85.3713913,1610438646
27.093867,93.6199944,85.3713913,1610438646
27.093867,93.6199944,85.3713913,1610438646
27.093858,93.6199078,85.3713913,1610438646
27.093843,93.6198565,85.3713913,1610438646
27.093843,93.6198565,85.3713913,1610438646
27.093823,93.6198298,85.3713913,1610438646
27.0937889,93.6197996,85.3713913,1610438646
27.0937497,93.6197684,85.3713913,1610438646
27.0937077,93.6197303,85.3713913,1610438646
27.0937077,93.6197303,85.3713913,1610438646
27.0933854,93.6193028,85.3713913,1610438646
27.0930345,93.6187453,85.3713913,1610438646
27.0927364,93.6183613,85.3713913,1610438646
27.0923055,93.6177905,85.3713913,1610438646
27.0920142,93.6172544,85.3713913,1610438646
27.0919788,93.6171798,85.3713913,1610438646
27.0919137,93.6170943,85.3713913,1610438646
27.0918692,93.6170311,85.3713913,1610438646
27.091856,93.6170001,85.3713913,1610438646
27.0918382,93.6169661,85.3713913,1610438646
27.0918382,93.6169661,85.3713913,1610438646
27.0918382,93.6169661,85.3713913,1610438646
27.091818,93.6169335,85.3713913,1610438646
27.091818,93.6169335,85.3713913,1610438646
27.0918004,93.6169076,85.3713913,1610438646
27.091783,93.6168789,85.3713913,1610438646
27.091783,93.6168789,85.3713913,1610438646
27.0917693,93.6168557,85.3713913,1610438646
27.0917693,93.6168557,85.3713913,1610438646
27.09176,93.6168406,85.3713913,1610438646
27.0917443,93.6168203,85.3713913,1610438646
27.0917443,93.6168203,85.3713913,1610438646
27.0917273,93.6168039,85.3713913,1610438646
27.0916917,93.6167786,85.3713913,1610438646
27.091675,93.6167647,85.3713913,1610438646
27.091658,93.6167534,85.3713913,1610438646
27.091639,93.6167356,85.3713913,1610438646
27.0916273,93.6167233,85.3713913,1610438646
27.0916138,93.6167116,85.3713913,1610438646
27.0916059,93.6166987,85.3713913,1610438646
27.0916004,93.6166895,85.3713913,1610438646
27.0915984,93.6166808,85.3713913,1610438646
27.091597,93.6166744,85.3713913,1610438646
27.0915943,93.6166679,85.3713913,1610438646
27.0915924,93.6166624,85.3713913,1610438646
27.0915921,93.6166613,85.3713914,1610438733
27.0915919,93.6166607,87.28749084,1610438734
27.0915918,93.6166603,87.95585632,1610438735
27.0915917,93.6166602,86.10799408,1610438738
27.0915917,93.6166601,86.10799408,1610438738
27.0915917,93.61666,84.06124115,1610438739
27.0915917,93.61666,79.32038116,1610438740
27.0915917,93.61666,79.8709259,1610438741
27.0915917,93.61666,79.03585052,1610438742
27.0915917,93.61666,79.83591461,1610438743
27.0915917,93.61666,78.59496307,1610438744
27.0915917,93.61666,80.43195343,1610438745
27.0915917,93.61666,81.38555908,1610438746
27.0915714,93.616622,77.91255188,1610438748
27.0915504,93.6165889,75.37532043,1610438749
27.0915184,93.6165384,76.07686615,1610438751
27.0914395,93.6163859,77.01847839,1610438759
27.0913638,93.6162241,80.77683258,1610438767
27.0912588,93.6160473,82.38679504,1610438774
27.0912115,93.6160055,85.83639526,1610438781
27.0911955,93.615963,77.28553772,1610438789
27.0911634,93.6159134,72.5201416,1610438797
27.0911633,93.6159133,77.84936523,1610438799
27.0911633,93.6159133,77.84936523,1610438799
27.0911633,93.6159133,72.14486694,1610438800
27.0911633,93.6159133,72.14486694,1610438800
27.0911633,93.6159133,76.82919312,1610438801
27.0911633,93.6159133,76.82919312,1610438801
27.0911633,93.6159133,84.00032806,1610438802
27.0911633,93.6159133,84.00032806,1610438802
27.0911633,93.6159133,74.73190308,1610438803
27.0911633,93.6159133,74.73190308,1610438803
27.0911633,93.6159133,75.96910095,1610438804
27.0911633,93.6159133,79.51902771,1610438805
27.0911633,93.6159133,79.51902771,1610438805
27.0911633,93.6159133,74.7452774,1610438807
27.0911633,93.6159133,74.7452774,1610438807
27.0911633,93.6159133,74.41323853,1610438808
27.0911633,93.6159133,74.41323853,1610438808
27.0911633,93.6159133,72.62238312,1610438809
27.0911633,93.6159133,72.62238312,1610438809
27.0911633,93.6159133,70.65387726,1610438810
27.0911633,93.6159133,70.65387726,1610438810
27.0911633,93.6159133,69.98577881,1610438811
27.0911633,93.6159133,69.78649139,1610438812
27.0911633,93.6159133,69.78649139,1610438812
27.0911633,93.6159133,69.78649139,1610438812
27.0911637,93.6158828,67.9967041,1610438813
27.0911594,93.6158683,67.89468384,1610438814
27.0911593,93.615865,69.16001892,1610438816
27.0911581,93.6158563,70.64942169,1610438817
27.0911563,93.6158501,69.74028015,1610438818
27.0911547,93.6158422,70.61790466,1610438819
27.0911538,93.6158391,69.31960297,1610438820
27.0911539,93.6158272,75.73449707,1610438821
27.0911561,93.6158208,69.76322174,1610438822
27.0911573,93.6158194,78.34358978,1610438823
27.091161,93.6158174,75.70026398,1610438824
27.0911616,93.615817,70.50431061,1610438826
